lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta__Muribaculaceae,beta__Akkermansia_dash_muciniphila,beta__Bacteroides_dash_acidifaciens,beta__Bacteroides_dash_uniformis,beta__Parasutterella,beta__Faecalibaculum,beta__Bacteroides,beta__Clostridia_dash_UCG_dash_014,beta__Lachnospiraceae_dash_NK4A136_dash_group,beta__Alloprevotella,beta__Lachnospiraceae,beta__Escherichia_dash_Shigella,beta__Parabacteroides_dash_goldsteinii,beta__Desulfovibrionaceae,beta__Helicobacter_dash_ganmani,beta__Oscillospiraceae,beta__Mucispirillum_dash_schaedleri,beta__Lachnospiraceae_dash_bacterium_dash_10_dash_1,beta__Muribaculum,beta__Roseburia,beta__Bacteroides_dash_vulgatus_dash_ATCC_dash_8482,beta__Clostridia_dash_vadinBB60_dash_group,beta__Colidextribacter,beta__Ruminococcus_dash_sp_dot__dash_N15_dot_MGS_dash_57,beta__Oscillibacter,beta__Lachnospiraceae_dash_bacterium_dash_28_dash_4,beta__Rikenellaceae_dash_RC9_dash_gut_dash_group,beta__Parabacteroides,beta__Desulfovibrio,beta__Lactobacillus,beta__Ruminococcaceae,beta__Anaerotruncus,beta__Gastranaerophilales,beta__Helicobacter_dash_mastomyrinus,beta__Alistipes,beta__Bilophila,beta__Lachnoclostridium,beta__Peptococcaceae,beta__Lachnospiraceae_dash_UCG_dash_006,beta__Bacteroides_dash_caecimuris
# Adaptation terminated
# Step size = 0.373977
# Diagonal elements of inverse mass matrix:
# 0.0210511, 1.82043, 0.136385, 0.581051, 0.285891, 0.371914, 0.843244, 0.891372, 0.920548, 0.997793, 0.933215, 0.943373, 1.09702, 0.75231, 0.96573, 0.904686, 0.947076, 0.804305, 0.81007, 0.876024, 0.981599, 1.06153, 0.973217, 0.900225, 1.03705, 1.10776, 0.980944, 1.01494, 1.01561, 1.09343, 0.861208, 0.96794, 0.862674, 0.986777, 0.951009, 0.840794, 0.922123, 0.946595, 0.883483, 0.960308, 1.04123, 0.820458
-1400.64,0.775232,0.373977,4,15,0,1421.51,1.97895,0.999701,-3.17386,0.533446,2.21548,-0.024715,-1.26633,0.356891,-1.58545,-1.87193,-2.23394,-0.803288,0.170613,0.35534,3.06759,0.737694,2.52033,-0.66231,-0.70246,-1.55335,0.682818,2.34153,0.108924,0.670794,-0.13374,0.334358,-0.397483,1.69747,-0.662815,0.858767,0.54921,-0.106045,1.03521,0.0433753,1.55977,0.0617828,-0.86888,-0.136587,0.942316,0.696565,-0.165051,0.406416
-1405.96,0.906121,0.373977,4,15,0,1429.99,2.20533,0.999844,-2.64789,-1.70108,1.39459,-1.63459,-2.72961,1.5092,-0.671179,2.2225,-2.52869,-0.255401,1.38688,-2.93166,1.68607,2.42069,0.141455,-1.5888,-1.26889,-0.28033,0.10391,-1.69345,-1.29834,-0.037506,1.0541,-0.380075,-0.372368,0.786153,1.56927,1.20198,0.982076,-0.391032,-0.467872,3.57902,-0.440136,-0.645497,1.02949,-0.243215,0.22595,0.255261,0.0259877,-0.68759
-1406.23,0.693093,0.373977,4,15,0,1439.83,2.28478,0.999841,-2.54897,-1.6425,1.50855,-1.35792,-1.59666,1.05669,0.202969,2.07764,-2.56092,-0.696176,1.08894,-2.47873,1.90093,1.64664,-0.618572,-1.67454,-0.865967,0.117568,-0.461039,-1.42391,-1.19337,0.175927,1.23251,-0.047572,-0.793934,0.79352,1.16758,1.71885,0.0699299,-0.796778,-0.430672,3.3187,-0.271306,-0.460938,1.63994,-0.126311,-0.435925,-0.321044,0.565892,-0.0782121
-1404.56,0.992884,0.373977,4,15,0,1426.74,2.11706,0.999546,-2.22454,0.301647,0.934149,-1.67416,-1.59908,-0.329537,-2.18618,-2.10508,-3.77005,-1.61631,-1.6971,-0.711584,2.8157,1.27281,0.415926,-0.187785,0.846436,1.39585,-0.668671,1.65088,-0.823643,0.795486,-0.0937464,-1.25856,0.169518,1.98787,-0.64291,0.355528,-1.27411,1.08806,0.706613,-1.09095,1.79561,1.09613,-1.00312,-0.507817,3.42231,0.8433,-1.07731,-0.401828
-1408.4,0.963408,0.373977,4,15,0,1426.71,1.64204,0.998755,-2.37029,-0.397458,2.32003,0.0642065,-0.983005,-0.202851,0.470162,-0.468248,-1.44777,0.0317729,2.20503,-0.323102,1.02793,0.891681,2.19306,-0.848132,-0.349026,-2.24397,0.142093,-0.470697,0.888922,-2.47558,1.43409,1.57971,-1.04647,1.51224,1.37698,-0.0195955,1.48322,-0.0318756,-0.0881224,1.66737,-0.502707,-0.853412,0.299159,-0.847434,-2.56485,0.313835,-0.164972,0.0253119
-1397.86,0.92033,0.373977,4,15,0,1427.78,1.66102,0.999665,-2.09401,-0.223772,2.1171,-0.39713,-0.252154,0.691387,0.226994,-1.7747,-1.37505,0.344417,0.527523,-2.21494,2.90917,2.2815,2.19338,-0.259775,-1.87753,-0.502625,0.730741,-2.00106,0.441841,-1.40857,0.104642,0.122868,1.24649,1.99669,0.0292354,0.923795,0.238291,0.445118,0.216937,-0.484414,-0.843733,-1.21098,0.487215,-1.06225,-0.211059,1.47071,-0.0116451,0.414624
-1396.11,0.960233,0.373977,4,15,0,1416.12,1.52134,0.999707,-1.78794,-0.467075,2.06467,-1.30929,-1.61286,1.36907,0.459614,0.342215,-2.51705,0.484256,-0.265383,-0.0484867,3.04384,3.11238,1.71112,0.870993,0.396287,-0.0540622,1.02756,1.02429,-1.19148,-2.37641,0.111436,0.141276,-0.324191,1.21177,0.953905,0.446362,-0.28902,-1.38217,-0.331414,-0.553097,-1.67731,0.611633,0.289018,0.711205,0.364045,0.048303,-0.276516,-0.0546843
-1396.14,0.932202,0.373977,4,15,0,1414.01,2.17764,0.999806,-2.17862,-0.422036,1.1725,-1.77266,-3.62086,0.0323896,0.165112,-0.0552213,-3.7261,-2.16857,-0.221803,-2.55219,2.45171,0.654236,0.136656,0.421453,-0.20124,-1.11595,0.0319277,-0.0413429,1.17694,1.44548,-0.604951,-0.627228,-0.570938,2.13102,-1.83097,0.20729,0.966615,0.249119,-0.211802,0.244147,0.674684,-1.48578,-0.749968,-0.367596,-0.346201,1.61232,1.04711,-1.24669
-1393.48,0.965787,0.373977,4,15,0,1413.08,1.73697,0.999654,-2.44988,-0.428551,1.96278,-0.538198,-0.0463929,1.57111,-0.12572,-0.875828,-1.99804,-0.846305,-0.468007,-1.69015,1.95815,2.81489,2.07405,-0.73586,0.333282,-0.146754,0.703576,0.624227,-1.4061,-1.36826,0.331785,0.551809,0.3381,0.860743,1.69781,0.143493,-0.291078,0.611537,0.604382,0.630886,-0.780432,0.788001,0.660497,-1.1444,0.83945,-0.799503,-1.11178,1.24214
-1405.9,0.703786,0.373977,3,7,0,1419.44,1.70071,0.999983,-2.10704,-1.14344,2.02314,-1.08551,-1.07027,2.09285,-1.20325,0.924025,-1.45712,-1.01581,0.584129,-0.816986,2.39086,2.96119,2.47082,0.0574763,-0.260244,0.828312,-0.919139,0.0354569,-2.29496,-1.76308,1.43441,-3.00659,-0.460246,1.33609,1.70631,-0.570671,0.369158,0.446319,-1.30375,1.279,-0.145773,0.0960566,1.42458,-0.997309,0.963474,0.99034,-1.34093,1.1349
-1402.3,0.981383,0.373977,4,15,0,1427.02,1.98742,0.999096,-2.53782,-0.568487,1.79922,-0.641259,-1.41877,-0.573114,1.07309,-0.717049,-4.36372,-0.123462,-0.517791,-1.90275,3.01207,1.45084,0.161203,-0.798275,-0.240087,-0.889408,1.25981,1.09373,2.15089,1.00891,-0.533997,1.88604,0.407937,2.73613,-2.64153,1.20632,-0.0454674,-0.420064,2.07649,-0.952525,0.808938,-0.639465,-0.793788,1.54854,0.00855744,0.109526,0.90334,-0.169853
-1405.9,0.89835,0.373977,3,7,0,1427.28,2.00029,0.999772,-2.00246,-1.02608,1.99864,-1.95443,-1.7463,-1.3832,0.668944,0.309028,-2.6346,-1.73823,-0.360108,-1.11927,2.9992,0.801383,2.12286,-1.68533,0.963983,-0.537617,1.71956,0.530322,-0.18731,0.411599,2.66421,-0.450357,1.39656,1.84274,-1.92666,1.45061,-0.251457,-0.578016,1.68815,-0.0997227,3.43934,-0.396967,-1.00281,-0.207417,-0.0881029,0.00968345,0.81752,2.17204
-1400.72,0.957805,0.373977,4,15,0,1426.48,1.76918,0.99917,-1.71854,0.464899,1.30426,-1.06758,-2.67545,0.871183,-1.41611,-1.11682,-2.19985,-1.29534,-0.024231,-1.15085,2.72322,1.15037,0.0316931,-0.908604,-0.214399,-0.681484,1.1086,-0.639083,-1.43556,-0.0692716,0.494409,-1.32878,-2.32887,3.78322,0.376512,0.207984,0.137552,-1.47909,1.39953,-0.856385,-1.38002,0.401728,0.612319,0.647149,-0.427352,0.939021,2.07371,0.509224
-1399.11,0.969698,0.373977,4,15,0,1420.25,1.88042,0.999839,-1.95873,-0.553424,1.85594,-2.08982,-1.3028,0.610126,0.802141,2.0891,-3.84213,-2.87652,0.912002,-1.75385,2.35131,2.1322,0.333423,-0.707641,2.37604,0.0907758,0.980958,0.558794,0.314388,0.251137,0.581705,0.364006,-0.00664637,0.533518,-0.950074,-0.477647,0.133417,-0.161233,-1.51966,-0.163715,0.636596,1.47488,-0.163334,-0.819108,0.879,0.518207,0.489187,-1.7761
-1399.21,0.894153,0.373977,4,15,0,1420.73,1.85858,0.999277,-1.93225,0.036095,1.79702,-1.15842,-0.168902,0.476537,-0.19682,-2.53361,-3.28021,-0.628718,-0.623757,-0.840745,1.88887,3.16488,2.46483,-0.297968,-0.599446,-1.11585,-1.29339,1.57891,-0.838893,1.172,-0.808189,-0.666738,-0.376427,2.34819,0.934077,2.32907,1.51666,1.28285,-0.559863,-0.478977,-0.762725,-1.2055,0.0492567,0.694001,-0.0836112,-0.0051677,0.143623,1.31358
-1405.05,0.885193,0.373977,4,15,0,1425.33,1.97662,0.999103,-2.76807,-1.36411,2.11601,-1.61641,-1.9776,0.483053,-1.02655,2.20035,-2.15845,-3.52429,1.59613,-0.608587,2.16563,1.88462,1.43473,-0.938564,0.159563,0.443289,0.958195,0.228492,-0.479362,-0.848533,-0.203639,-0.318398,1.02581,0.482783,-0.707455,-1.79541,-1.64016,-0.590554,-0.731065,1.37584,-0.00724784,0.696683,-0.710275,-1.50121,-0.165227,1.14055,-2.6159,0.0553485
-1405.74,0.990977,0.373977,4,15,0,1428.73,1.85451,0.999914,-1.9809,-0.547445,0.998673,-0.9048,-2.01759,0.0296952,0.0944698,-2.83637,-3.98934,1.28119,-1.59235,-2.08343,1.97311,1.74503,0.613133,0.20933,-0.532525,-1.04009,-0.615319,0.718402,-0.263508,0.437816,0.0160037,0.225503,-1.35843,3.15139,0.719969,2.16936,1.58328,0.846026,1.35058,-1.14535,0.307527,-1.13415,-0.017701,1.35614,0.0599584,-0.377265,2.71953,-0.076856
-1404.6,0.973572,0.373977,4,15,0,1425.76,1.75858,0.999061,-2.02108,-1.30795,1.64262,-1.61395,-0.854251,1.7436,-0.375358,1.7375,-1.76171,-2.40187,1.18319,-0.33646,3.30143,1.71977,2.75423,0.14098,0.793124,0.069292,0.920134,-0.335728,1.48023,0.924449,0.372949,-2.01736,0.909804,0.719053,-0.262258,-2.58469,-0.733666,-1.05085,-1.47904,-0.913623,-0.506835,0.102226,0.500163,-1.32295,1.09568,1.26821,-1.21457,-0.296971
-1405.97,0.947413,0.373977,4,15,0,1425.08,2.01099,0.999875,-1.92309,-0.0461846,1.86443,-0.747846,-1.83836,-1.12648,0.318854,-2.28915,-3.97498,0.153553,-0.837822,-1.93998,1.67218,1.9429,-0.559222,-1.40535,-0.876033,-0.599032,-0.458245,1.27574,-1.87302,-0.934866,-0.460806,1.61658,-1.35621,2.82747,0.209552,2.97443,0.403077,1.34035,1.71085,1.46235,0.115956,-0.330957,-0.528657,0.413999,-1.20091,-0.22611,1.33803,1.21709
-1407.93,0.997862,0.373977,4,15,0,1425.54,1.85007,0.999072,-2.49147,-1.31537,1.80228,-1.52517,-1.64658,2.39433,-0.835854,2.51601,-1.69164,-1.64816,1.09146,-0.81622,3.06686,1.93495,3.28304,0.0933872,1.5156,0.126985,1.03517,-0.368411,1.57292,0.364722,0.416154,-1.89562,1.08696,0.797284,-0.185063,-2.56278,-0.538131,-1.33334,-1.24022,-0.851351,0.404579,0.0161089,0.215771,-1.18548,1.21998,1.54229,-1.31193,-1.06844
-1396.26,0.960368,0.373977,3,15,0,1424.83,1.83545,0.999772,-2.32621,-0.713907,1.1903,-1.23686,-1.52572,0.248569,1.58344,-0.673075,-1.89304,-0.500541,0.121017,-2.14184,2.48983,1.3825,0.645398,1.59111,2.06452,-0.00565995,-1.18504,0.973892,-0.464973,-1.01378,-0.326451,0.344484,0.534718,1.1867,-1.20261,0.335456,0.136921,0.155376,1.57839,1.26848,0.21663,-0.0223696,-0.93147,1.26715,-0.0971664,0.404607,-1.22003,-1.27414
-1405.29,0.814301,0.373977,4,15,0,1424.34,1.92833,0.999847,-2.62851,0.013774,0.623772,-1.9929,-2.61084,-0.603383,1.70317,0.157452,-1.55513,0.769279,0.737976,-0.929708,2.68804,1.7461,0.338733,0.875916,0.42435,-0.622378,-0.366488,0.368529,-0.979172,1.7388,-2.52298,-0.253629,1.12954,1.32747,-0.57891,-0.23574,1.5274,-0.990104,0.0228837,3.15757,0.289049,0.452151,0.297444,0.0167585,-0.596607,-0.112124,0.165348,1.87989
-1404.95,0.993232,0.373977,4,15,0,1424.57,1.78989,0.999883,-2.0812,-1.11815,2.70386,-0.30507,-0.669259,1.56576,-1.21374,-0.827442,-3.94537,-3.61386,-0.133511,-1.63953,2.28059,1.47122,1.79764,-1.4675,-0.350353,0.100205,0.298304,0.384813,0.787153,-1.94515,2.43583,0.678837,-1.43814,2.32924,0.446675,0.42902,-1.29967,1.10126,0.209542,-2.51595,-0.453075,-0.775877,-0.413799,-0.462099,0.683005,1.19057,-0.331708,-1.48165
-1406.3,0.966575,0.373977,4,15,0,1429.7,2.05047,0.99996,-2.30627,-0.595027,0.916719,-2.1536,-3.99492,0.588742,-0.0808522,-0.803618,-4.13614,1.3625,0.664814,0.36711,2.76048,3.29102,0.458278,1.11323,0.889375,0.182124,-0.659375,1.31063,-1.31839,1.86621,-0.159979,-1.17021,-0.66962,1.88089,-0.0463779,-1.81331,1.92896,-1.19528,-0.956251,0.900593,0.842355,-0.690068,-0.212847,-1.38453,-0.176689,-0.25361,0.276926,2.08796
-1411.15,0.857198,0.373977,4,15,0,1437.05,1.90845,0.999855,-2.17187,-3.04386,2.64059,-0.787009,-3.64279,1.47316,0.10133,0.907607,-2.89915,1.15605,-0.153478,-0.451481,1.69744,1.57347,-0.212603,-0.350353,-2.95915,-0.586827,0.151444,2.10822,0.886857,0.0405905,0.410031,-2.1323,-1.24208,2.46179,0.879917,-2.54044,0.123059,0.159948,-0.109497,0.598793,0.188382,0.0604456,0.686261,1.63288,0.470464,0.593231,-1.86427,-0.874711
-1407.57,0.793247,0.373977,4,15,0,1436.59,1.97857,0.999448,-2.35504,0.0708295,2.61752,-0.568916,-1.66035,-0.0509941,1.97471,-0.998317,-2.98109,-0.635084,-0.31961,-2.54372,3.45998,2.48635,2.94342,1.43752,-0.245645,-0.628088,2.42203,-0.181278,-2.5258,-0.403247,0.392072,0.549969,0.0947875,0.0307303,0.165626,1.10355,-1.03265,0.589839,1.26699,-1.24687,0.334003,0.684864,0.578638,-0.104279,-1.69479,0.43691,1.05587,-0.479566
-1395.4,0.993057,0.373977,3,15,0,1419.86,1.95876,0.999789,-2.0331,-2.00111,1.18621,-0.940229,-1.81927,0.461924,-1.72517,-0.764811,-2.35992,-0.0697102,-0.828613,-1.04372,1.73367,1.35995,2.09156,-0.237434,-0.584174,-1.14583,-0.29369,1.5318,0.294157,0.40475,-0.357544,-0.993459,-0.98727,3.23928,-0.695204,-0.297177,0.593545,0.289096,-1.99525,1.47435,0.417122,-1.18137,-1.02194,-0.207619,1.84307,0.529971,-0.458249,1.54744
-1394.92,0.997745,0.373977,4,15,0,1408.01,2.03826,0.999224,-2.76805,0.150977,1.69173,-1.56095,-1.69398,0.244463,0.631536,0.183223,-3.85315,-1.96151,0.9731,-1.5583,2.64115,2.36235,-0.0628652,-0.347139,0.00913534,0.412951,0.582434,-0.569185,-0.613202,-0.492466,0.0701905,0.607899,0.805176,0.312103,0.627724,0.670222,-0.47514,-0.245014,1.87846,-1.00419,-0.238038,1.04571,1.02733,-0.393082,-1.84276,0.418665,0.536293,-1.44308
-1395.89,0.976284,0.373977,4,15,0,1410.52,2.06722,0.999854,-2.2744,-0.849571,1.79659,-1.6142,-2.03982,-0.932899,-1.55328,-0.624604,-2.59353,0.195028,0.386918,-0.660711,1.9347,1.96808,0.855718,-0.17159,-0.839554,-1.2078,0.869876,0.00423327,0.332023,-0.248124,2.43461,-0.388202,0.532844,1.9604,-1.11743,0.124173,-0.710451,-0.288119,1.00875,2.4256,0.658589,-0.76969,-1.35478,-1.26087,0.340031,-1.47704,-0.0516525,0.745574
-1392.85,0.932279,0.373977,4,15,0,1414.57,1.67702,0.999547,-1.7912,-0.938712,1.30613,-0.973643,-1.99416,1.39368,0.735947,0.906177,-2.94757,-0.425998,0.0281236,-1.13199,2.59864,1.46788,1.39941,-0.449028,0.44907,0.944248,0.0909954,0.087094,-0.509516,0.956826,-1.39075,-0.970408,-1.07742,0.814951,1.499,0.5081,0.36889,-0.0313018,-1.19781,-1.45096,-0.3339,-0.0933846,1.2607,0.743988,-0.07348,1.89912,0.133916,-0.35858
-1390.26,0.749972,0.373977,4,15,0,1409.86,2.00871,0.999658,-2.50014,-0.445829,1.34342,-1.42922,0.147743,-0.0328949,-0.936921,-1.49276,-2.86555,-1.31304,-0.170535,-1.44222,1.90882,2.43871,1.17454,0.0706542,0.126296,-0.596513,-0.541701,0.372567,0.232577,0.0981786,0.520025,0.630039,-0.250375,2.26122,-1.58785,-0.305259,-0.295465,0.0435157,0.970672,2.39124,0.639936,-0.871403,-1.02725,-0.52258,0.424929,-0.759014,0.0620639,0.412431
-1395.25,0.822386,0.373977,3,7,0,1412.35,2.03867,0.998202,-2.35297,0.0738144,1.15769,-2.06665,0.381901,0.233821,-1.16737,-2.03886,-3.11644,-1.22011,-0.535385,-1.56715,2.50628,1.71316,1.10127,-1.66615,0.264268,0.516379,-0.748973,-0.166959,0.915537,0.230938,-0.249963,-1.01615,-0.663605,1.22754,-0.847458,0.0441415,-0.636019,0.943084,0.565995,1.27959,0.52272,0.0579554,-1.52254,-1.06944,0.293826,0.394656,0.282369,1.63536
-1404.98,0.891562,0.373977,3,15,0,1421.69,1.93194,0.999961,-2.12352,-1.34334,2.95837,-0.517788,-3.38856,-0.124488,-1.11558,0.748059,-1.90076,-3.17893,-0.347031,-1.07381,1.66778,2.01185,1.97465,0.543982,2.20982,-0.836429,-0.218734,1.15954,0.742605,-0.45885,0.61072,-0.58201,-0.22201,1.94733,-0.243061,-0.238103,2.68942,1.1263,1.5812,2.31729,-0.502869,-0.458361,0.218595,-0.369174,0.631785,1.61547,-0.462344,2.14419
-1403.77,0.853746,0.373977,4,15,0,1424.7,1.92761,0.999471,-2.13755,0.232543,0.560478,-1.65898,-0.528713,1.06261,0.082764,0.274415,-3.71653,1.05316,0.221,-1.88895,3.1957,1.62578,1.15295,-1.57555,-2.37558,0.871287,0.431206,1.67286,-1.77913,-1.2076,0.249377,-1.52821,1.00255,1.58524,0.755459,0.129453,-1.76649,-0.5548,0.0246557,-1.43538,-0.641219,1.199,-0.444365,-0.994651,-0.815442,-0.429634,-0.479967,-1.86699
-1399.44,0.989894,0.373977,4,15,0,1423.29,1.97379,0.999463,-1.89693,-0.456629,1.80677,-1.03901,-3.04414,0.744383,0.153901,0.762032,-3.18778,-0.870683,-1.82986,-1.9264,3.10176,1.16855,-0.156421,0.631289,0.973269,-0.353048,-0.772615,1.45689,0.503955,0.671678,0.74375,-1.11822,-1.96234,0.884028,-0.912036,0.382714,-0.767688,0.995619,-0.354568,1.34098,0.083898,-2.39198,0.226901,0.35512,-0.387401,1.10683,1.41468,-1.68995
-1399.15,0.942705,0.373977,4,15,0,1423.33,1.83275,0.999883,-2.39366,-0.452217,1.2202,-1.39837,-0.51092,0.297557,-0.293747,-0.617173,-3.41996,-1.16479,1.5207,-1.05652,1.61461,2.56889,2.7497,-1.38177,-1.2119,-0.446342,1.21986,-0.597551,-0.532203,-1.2504,-1.21284,-0.123222,1.45997,2.62499,1.21863,0.335177,0.96008,-1.23105,0.491785,-0.842623,0.0489175,2.08948,-0.709735,-1.2147,0.460404,-0.247512,-1.28906,2.11257
-1400.19,0.969275,0.373977,4,15,0,1421.15,1.8996,0.999541,-2.41136,0.106027,1.01025,-1.42849,-0.286809,0.795212,-0.561492,0.935417,-3.88764,-0.981447,2.39133,-1.91241,2.26928,3.77477,1.80276,-1.78659,-0.996781,-0.565472,0.558874,-0.291212,-0.447649,-1.84351,-1.98008,-0.156874,1.31739,3.43533,1.87258,0.287365,0.455296,-0.103364,1.01237,0.122894,0.513359,0.47609,-0.834619,0.534844,0.805719,-0.67494,-0.319575,0.936592
-1395.43,0.999465,0.373977,4,15,0,1416.01,2.08172,0.999626,-2.31026,-1.31694,0.931773,-1.41357,-1.99059,2.34208,-0.201818,-0.786145,-3.47878,0.966896,-1.10375,-1.26132,2.43309,1.28592,0.0833334,-1.28521,-0.471433,-0.780948,0.998004,0.3116,-0.920963,-0.422464,0.481194,-0.42679,-0.737735,0.496649,0.154668,-1.3951,0.930928,0.506895,-0.389047,0.413172,-1.7738,-0.380829,-0.799929,0.932117,-0.412529,2.13268,-0.990295,0.744681
-1396.96,0.851266,0.373977,4,15,0,1418.66,1.79025,0.999856,-1.79577,-0.386638,2.33245,-0.67788,-1.63286,-1.23414,-0.346219,0.250753,-2.11172,-2.90513,0.52509,-1.9529,1.77287,2.52554,2.07413,0.734649,0.237284,0.622453,-0.551682,0.241517,0.310961,0.121599,-0.749173,0.350515,0.643766,3.08536,-0.0873788,1.99068,-0.726716,-0.188794,0.601168,0.20184,1.94216,0.0741277,0.510922,-1.2014,0.585182,-1.08293,1.34747,-0.361368
-1398.06,0.898153,0.373977,4,15,0,1419.76,1.95183,0.999957,-2.46112,-0.462213,1.1149,-2.27537,-1.76621,1.91135,0.315291,-0.782821,-3.95637,1.10152,-0.338868,-0.550527,2.74507,0.770934,0.390953,-1.33442,-0.130957,-1.43753,0.904748,0.704432,-0.71066,0.0456262,0.47736,-0.635387,-0.946965,0.656399,0.245401,-1.61414,0.608643,0.637862,0.0487524,0.375809,-2.12711,-0.439197,-0.676457,0.703613,0.194173,2.08143,-1.26831,0.215363
-1402.5,0.956794,0.373977,4,15,0,1417.75,2.01817,0.999127,-2.60873,-1.66328,1.82562,0.330394,-0.799348,-0.401515,-1.37601,0.269696,-2.24003,-2.41828,0.36396,-2.61725,1.38716,3.1475,2.27996,0.518068,0.999454,1.17226,-0.842901,0.691516,0.573737,-0.561131,-1.01951,0.716212,0.268776,2.52677,-0.28863,1.9273,0.972322,-0.653656,0.53614,0.140082,1.90948,0.143889,-0.398416,-1.86064,0.836757,-2.05227,0.887938,0.0217756
-1402.39,0.993215,0.373977,4,15,0,1417.83,1.87713,0.999849,-1.925,0.167423,1.59715,-2.79741,-2.94817,1.28823,1.10732,-0.706712,-3.41379,0.376803,-0.150877,0.175268,3.02975,0.384119,0.278316,-1.47786,-0.663332,-1.79277,1.4055,0.2374,-1.02797,-0.0747478,0.961183,-0.992776,-0.688907,1.24194,0.209166,-1.52982,-0.902203,0.698945,-0.455429,0.297406,-1.74182,-0.692536,0.145467,1.17307,-1.29776,2.65529,-0.881609,-0.0554699
-1403.07,0.985828,0.373977,4,15,0,1420.6,2.00994,0.999604,-2.73588,-2.04642,1.86104,0.110253,-1.06328,1.7913,0.416477,-0.181005,-2.65981,-2.15998,-1.71988,-1.97429,0.756549,2.43502,2.19046,-0.653319,0.302688,1.55635,-1.95509,-0.0735442,1.30338,0.219103,-1.11436,0.651221,0.329869,3.02117,0.69091,0.522274,1.33995,-0.128231,0.0656162,-0.831556,1.72003,0.146946,-0.322597,-1.51456,1.7181,-0.728574,0.930121,-0.248594
-1403.61,0.981788,0.373977,4,15,0,1426.02,1.86169,0.999428,-2.01741,-0.0107238,2.03873,-2.76061,-2.6421,0.0923267,-0.833465,-2.15216,-0.97403,0.329315,2.03866,-0.754128,3.87872,2.18227,-0.0953484,0.483679,0.866632,-1.65873,1.53159,1.11629,-0.784015,0.357886,1.63579,-0.117706,0.14211,1.57735,1.1596,0.435688,-0.210241,0.545084,1.0534,0.104613,-0.423263,-0.981702,0.574564,1.36825,-0.534668,1.41688,-0.582234,1.74889
-1404,0.943048,0.373977,4,15,0,1426.18,1.71357,0.999566,-1.93751,0.37779,0.863955,-1.74211,-1.92394,1.98586,-0.480398,-0.221368,-3.14264,-0.864036,0.376978,-0.393276,2.79873,2.09624,-0.509972,-0.444747,0.944087,-1.9736,0.704683,-2.45568,-1.96948,0.210668,1.21381,0.88009,1.23006,3.46693,0.726414,-0.631387,-1.07788,-0.399156,-0.941661,1.02117,0.469125,1.06268,0.489076,1.19765,0.715237,0.750302,-1.27621,1.71765
-1396.2,0.998452,0.373977,4,15,0,1419.16,1.78761,0.999844,-2.15826,0.463236,1.73745,-2.40082,-1.55751,0.0898191,1.34612,-0.432931,-2.92219,-0.0661229,1.54219,-1.23952,1.99478,1.88357,0.0105527,-0.623357,-0.305497,-0.819956,-0.877078,0.435475,-1.20183,0.588926,-0.182113,0.830066,0.465838,1.84608,0.434502,-0.545647,-0.824644,0.706031,1.51182,0.995139,-1.43643,-0.638383,-2.16953,1.51178,-0.404244,1.83814,0.348891,0.86819
-1398.72,0.865782,0.373977,4,15,0,1415.4,2.2084,0.998969,-2.43582,-2.08706,1.69926,-0.124953,-1.48282,1.33634,-1.97388,-0.207571,-2.97344,-1.66842,-1.17081,-0.355809,2.27296,1.95194,2.3222,0.0307346,0.00759638,0.696378,1.06574,-0.152128,0.845313,-0.840909,-0.109326,0.0618401,-0.68141,1.65237,-0.371833,0.874782,1.02572,-0.411376,-1.28935,-0.767214,1.51717,0.336297,1.7333,-1.9494,0.521746,-1.07094,-0.625656,-0.511944
-1397.47,0.795802,0.373977,4,15,0,1416.35,1.72323,0.999993,-1.91228,0.732355,0.989774,-2.15036,-1.37766,0.280934,1.02989,-0.12914,-2.67078,0.0334567,1.41274,-1.91221,3.12557,1.9453,0.549992,-1.47281,-0.215067,-1.79478,-0.192502,1.1249,-0.992139,0.742619,-0.564562,-0.175408,1.11534,2.17054,0.455257,-0.147777,-0.696906,1.01674,1.6859,0.884079,-0.647316,-0.27728,-0.770021,-0.0465572,-0.436204,1.97452,0.58689,0.623594
-1395.32,0.952629,0.373977,4,15,0,1413.55,1.85179,0.999987,-2.13355,0.471583,1.28797,-2.105,-0.427552,-0.144651,0.635129,-0.315664,-2.64986,0.332504,-0.528446,-1.74202,2.16701,1.37316,-0.101145,-1.87942,0.153976,-2.44364,-0.282001,1.42711,-0.465089,1.1842,0.0754545,0.320691,-0.00539322,1.39023,-0.536898,0.915335,-0.218209,0.830708,0.532185,0.731203,-0.163458,-0.538983,-0.0647322,-0.215409,0.457172,1.46724,1.13046,-0.120036
-1392.55,0.700942,0.373977,4,15,0,1413.49,1.71318,0.999242,-1.97884,-0.826303,1.48505,-1.21979,-2.67109,0.677406,1.4574,-0.292278,-3.35942,-2.33445,0.441252,-0.609865,3.04001,2.93997,3.63573,-0.160144,0.372503,-0.215234,0.0501427,-0.884325,-0.183743,-0.588248,-0.188032,-0.658838,-0.350987,2.26006,1.29735,-1.281,0.341595,-0.325457,-0.15421,0.141943,0.327823,-0.409481,-0.224636,-0.620185,-1.03326,0.668566,-0.348608,0.40787
