,PerturbationType,SCFA,Permutation,PredictionType,SampleID,Day,ObservedValue,PredictedValue
1898,extrapolation,Butyrate,Beijing,train,sample397,31,10.22182655,7.94996870565853
1899,extrapolation,Butyrate,Beijing,train,sample489,13,13.97724837,10.698388965480671
1900,extrapolation,Butyrate,Beijing,train,sample355,13,9.341487628,7.9632669354375745
1901,extrapolation,Butyrate,Beijing,train,sample456,5,9.620270934,9.07925733578071
1902,extrapolation,Butyrate,Beijing,train,sample46,2,11.32892535,10.534628071815517
1903,extrapolation,Butyrate,Beijing,train,sample77,10,8.528681717000001,9.303336023697607
1904,extrapolation,Butyrate,Beijing,train,sample486,13,5.977686747999999,6.602571369085314
1905,extrapolation,Butyrate,Beijing,train,sample294,1,3.9002279260000003,4.679306644385813
1906,extrapolation,Butyrate,Beijing,train,sample48,2,13.71840558,12.229081787092897
1907,extrapolation,Butyrate,Beijing,train,sample130,31,7.735202069,6.800050914629296
1908,extrapolation,Butyrate,Beijing,train,sample85,13,11.00638573,10.010333676534584
1909,extrapolation,Butyrate,Beijing,train,sample115,25,2.6081224659999998,3.3963289452220597
1910,extrapolation,Butyrate,Beijing,train,sample443,3,9.791194224,8.98590853496604
1911,extrapolation,Butyrate,Beijing,train,sample78,10,4.3408231939999995,6.424044527030397
1912,extrapolation,Butyrate,Beijing,train,sample400,31,4.697535726,5.372164564837384
1913,extrapolation,Butyrate,Beijing,train,sample429,1,5.655343536,6.414995921266063
1914,extrapolation,Butyrate,Beijing,train,sample325,5,10.06466728,8.265140552662528
1915,extrapolation,Butyrate,Beijing,train,sample531,31,6.936079618,6.516488280710479
1916,extrapolation,Butyrate,Beijing,train,sample503,19,6.279291985,6.919888049306538
1917,extrapolation,Butyrate,Beijing,train,sample79,10,11.52965378,10.927501319394175
1918,extrapolation,Butyrate,Beijing,train,sample99,19,3.497492828,3.907998616816938
1919,extrapolation,Butyrate,Beijing,train,sample381,25,9.514843246,7.8852380904723365
1920,extrapolation,Butyrate,Beijing,train,sample337,8,4.303230162,4.84565752126943
1921,extrapolation,Butyrate,Beijing,train,sample457,5,8.272462781,8.622191495965833
1922,extrapolation,Butyrate,Beijing,train,sample310,3,5.606267836000001,5.937267144671082
1923,extrapolation,Butyrate,Beijing,train,sample352,13,3.3108966989999997,4.52355471191536
1924,extrapolation,Butyrate,Beijing,train,sample128,31,3.1204059760000002,4.213554003684907
1925,extrapolation,Butyrate,Beijing,train,sample63,5,10.38075638,10.498687824968703
1926,extrapolation,Butyrate,Beijing,train,sample426,1,3.5415043219999998,5.1152710554569385
1927,extrapolation,Butyrate,Beijing,train,sample64,5,13.08056671,12.011672393302181
1928,extrapolation,Butyrate,Beijing,train,sample321,5,3.651177961,5.220116068128792
1929,extrapolation,Butyrate,Beijing,train,sample81,13,10.532009599999999,9.94178693263403
1930,extrapolation,Butyrate,Beijing,train,sample324,5,6.238966702000001,6.490193456733359
1931,extrapolation,Butyrate,Beijing,train,sample61,5,8.123417611,9.216469800603328
1932,extrapolation,Butyrate,Beijing,train,sample309,3,9.63654257,8.013607595683572
1933,extrapolation,Butyrate,Beijing,train,sample339,8,12.39125307,8.864912886087742
1934,extrapolation,Butyrate,Beijing,train,sample80,10,12.62249945,11.524485280491595
1935,extrapolation,Butyrate,Beijing,train,sample369,19,5.318122077,5.146567878341761
1936,extrapolation,Butyrate,Beijing,train,sample427,1,4.54582236,5.619005955645841
1937,extrapolation,Butyrate,Beijing,train,sample472,8,8.692123197,7.775973769720267
1938,extrapolation,Butyrate,Beijing,train,sample98,19,2.198579475,3.3198909277729634
1939,extrapolation,Butyrate,Beijing,train,sample488,13,6.7778701560000005,7.145061302689753
1940,extrapolation,Butyrate,Beijing,train,sample127,31,8.024905581,6.490597820270181
1941,extrapolation,Butyrate,Beijing,train,sample516,25,3.8672601810000002,4.635471918236387
1942,extrapolation,Butyrate,Beijing,train,sample471,8,8.577625322000001,8.025717034684646
1943,extrapolation,Butyrate,Beijing,train,sample291,1,7.749983969,7.30307850038709
1944,extrapolation,Butyrate,Beijing,train,sample367,19,3.8956340810000003,4.69236538606798
1945,extrapolation,Butyrate,Beijing,train,sample502,19,4.642135898,6.304708969615196
1946,extrapolation,Butyrate,Beijing,train,sample458,5,11.17054226,9.935835556826955
1947,extrapolation,Butyrate,Beijing,train,sample385,25,2.617068291,4.165439879222064
1948,extrapolation,Butyrate,Beijing,train,sample459,5,11.79788012,10.509493545066254
1949,extrapolation,Butyrate,Beijing,train,sample322,5,6.687109587999999,6.643413292432279
1950,extrapolation,Butyrate,Beijing,train,sample47,2,14.75298909,13.985284412926632
1951,extrapolation,Butyrate,Beijing,train,sample112,25,2.392897908,3.157230737677999
1952,extrapolation,Butyrate,Beijing,train,sample82,13,1.147162395,5.000979967558701
1953,extrapolation,Butyrate,Beijing,train,sample336,8,8.254032018,7.577470808829125
1954,extrapolation,Butyrate,Beijing,train,sample473,8,8.251732099,7.83469871514376
1955,extrapolation,Butyrate,Beijing,train,sample517,25,3.7082071030000003,4.748795525997686
1956,extrapolation,Butyrate,Beijing,train,sample354,13,4.375856498,5.301508170965804
1957,extrapolation,Butyrate,Beijing,train,sample126,31,4.096762026,4.487001747117837
1958,extrapolation,Butyrate,Beijing,train,sample351,13,6.048502127999999,6.367254098580174
1959,extrapolation,Butyrate,Beijing,train,sample292,1,5.0869365680000005,5.529625663946871
1960,extrapolation,Butyrate,Beijing,train,sample441,3,7.43860397,7.530421599742543
1961,extrapolation,Butyrate,Beijing,train,sample518,25,3.0260493760000005,4.131357371760932
1962,extrapolation,Butyrate,Beijing,train,sample84,13,9.193841629,9.547162905724072
1963,extrapolation,Butyrate,Beijing,train,sample76,10,12.48291975,11.2341078646543
1964,extrapolation,Butyrate,Beijing,train,sample97,19,2.860408028,3.4087372339981106
1965,extrapolation,Butyrate,Beijing,train,sample519,25,6.008957879,5.528525992363271
1966,extrapolation,Butyrate,Beijing,train,sample532,31,3.5218891439999997,4.9431214535876
1967,extrapolation,Butyrate,Beijing,train,sample96,19,2.774925085,3.221816524789328
1968,extrapolation,Butyrate,Beijing,train,sample65,5,12.77633172,11.96679475073749
1969,extrapolation,Butyrate,Beijing,train,sample487,13,6.897163442999999,7.637067870175939
1970,extrapolation,Butyrate,Beijing,train,sample370,19,4.140132486000001,4.708347472457323
1971,extrapolation,Butyrate,Beijing,train,sample396,31,3.838208345,4.825803781394839
1972,extrapolation,Butyrate,Beijing,train,sample366,19,5.163191599,5.923131780049174
1973,extrapolation,Butyrate,Beijing,train,sample62,5,16.01997062,13.616752168025757
1974,extrapolation,Butyrate,Beijing,train,sample399,31,5.591016242999999,5.8340248088791355
1975,extrapolation,Butyrate,Beijing,test,sample187,5,6.645948359,6.019204894634989
1976,extrapolation,Butyrate,Beijing,test,sample232,19,3.225958432,5.834237269126083
1977,extrapolation,Butyrate,Beijing,test,sample216,13,2.041557845,6.0620233498857035
1978,extrapolation,Butyrate,Beijing,test,sample264,31,4.051144381,5.639837171409106
1979,extrapolation,Butyrate,Beijing,test,sample205,8,6.411691906000001,6.032281109731891
1980,extrapolation,Butyrate,Beijing,test,sample261,31,3.813547059,5.60019314070856
1981,extrapolation,Butyrate,Beijing,test,sample158,1,7.334946233999999,6.776191145331222
1982,extrapolation,Butyrate,Beijing,test,sample175,3,6.1290342120000005,6.039279109156394
1983,extrapolation,Butyrate,Beijing,test,sample202,8,4.349549936,5.978955810362202
1984,extrapolation,Butyrate,Beijing,test,sample235,19,2.648912218,5.872293253721413
1985,extrapolation,Butyrate,Beijing,test,sample189,5,5.142657647,6.490388033022084
1986,extrapolation,Butyrate,Beijing,test,sample201,8,3.394469157,5.994110544177675
1987,extrapolation,Butyrate,Beijing,test,sample265,31,5.418496783999999,5.794233369543571
1988,extrapolation,Butyrate,Beijing,test,sample262,31,2.990095232,5.671917628061791
1989,extrapolation,Butyrate,Beijing,test,sample219,13,2.38695697,5.686467221478081
1990,extrapolation,Butyrate,Beijing,test,sample263,31,5.0900173330000005,5.726722338534712
1991,extrapolation,Butyrate,Beijing,test,sample231,19,1.4759810580000001,5.691943217024868
1992,extrapolation,Butyrate,Beijing,test,sample220,13,4.099376854,5.77677199913008
1993,extrapolation,Butyrate,Beijing,test,sample233,19,5.569833505,5.715832647147818
1994,extrapolation,Butyrate,Beijing,test,sample186,5,5.492082247000001,5.7225336399948485
1995,extrapolation,Butyrate,Beijing,test,sample156,1,5.38276989,6.246517268488466
1996,extrapolation,Butyrate,Beijing,test,sample190,5,4.6013463969999995,5.977513056303897
1997,extrapolation,Butyrate,Beijing,test,sample203,8,3.751975269,5.964898426106502
1998,extrapolation,Butyrate,Beijing,test,sample234,19,5.998275642,5.928332921926874
1999,extrapolation,Butyrate,Beijing,test,sample250,25,3.6766434610000003,5.7189195634278835
2000,extrapolation,Butyrate,Beijing,test,sample247,25,2.214316072,5.768191303641751
2001,extrapolation,Butyrate,Beijing,test,sample246,25,2.049320986,5.777328335904004
2002,extrapolation,Butyrate,Beijing,test,sample173,3,4.048509558,6.8569695839837115
2003,extrapolation,Butyrate,Beijing,test,sample217,13,8.44747269,5.88380034412268
2004,extrapolation,Butyrate,Beijing,test,sample218,13,3.64445568,5.560408469924271
2005,extrapolation,Butyrate,Beijing,test,sample188,5,3.19141797,5.964893875540741
2006,extrapolation,Butyrate,Beijing,test,sample172,3,3.714451542,6.332976572044605
2007,extrapolation,Butyrate,Beijing,test,sample171,3,9.701298117999999,6.496260841676943
2008,extrapolation,Butyrate,Beijing,test,sample248,25,3.324433177,5.967403311054421
2009,extrapolation,Butyrate,Beijing,test,sample157,1,5.047879588,6.261804814988712
2010,extrapolation,Acetate,Guangdong,train,sample113,25,8.892579697,10.42704789509727
2011,extrapolation,Acetate,Guangdong,train,sample232,19,12.61188283,14.88250928870025
2012,extrapolation,Acetate,Guangdong,train,sample307,3,19.63605011,18.159847971465727
2013,extrapolation,Acetate,Guangdong,train,sample306,3,8.261241245,12.332458491369286
2014,extrapolation,Acetate,Guangdong,train,sample261,31,25.22553886,21.01208972809632
2015,extrapolation,Acetate,Guangdong,train,sample114,25,7.618579932,10.321333350778628
2016,extrapolation,Acetate,Guangdong,train,sample384,25,9.721254351,13.2135545564435
2017,extrapolation,Acetate,Guangdong,train,sample129,31,17.35060173,16.80418918281543
2018,extrapolation,Acetate,Guangdong,train,sample235,19,10.87206938,13.830668154867231
2019,extrapolation,Acetate,Guangdong,train,sample382,25,14.67468484,14.992873786921024
2020,extrapolation,Acetate,Guangdong,train,sample189,5,19.45946,18.323707631672683
2021,extrapolation,Acetate,Guangdong,train,sample201,8,10.35320702,13.830179013275194
2022,extrapolation,Acetate,Guangdong,train,sample263,31,20.04828756,18.54761549459308
2023,extrapolation,Acetate,Guangdong,train,sample111,25,9.462275293,10.780293465650734
2024,extrapolation,Acetate,Guangdong,train,sample233,19,21.57232377,19.164440534224504
2025,extrapolation,Acetate,Guangdong,train,sample100,19,11.96629649,12.066704063879676
2026,extrapolation,Acetate,Guangdong,train,sample83,13,8.158937509,11.332778860204732
2027,extrapolation,Acetate,Guangdong,train,sample190,5,17.0320859,16.575942495724544
2028,extrapolation,Acetate,Guangdong,train,sample203,8,17.18006479,16.679610955948586
2029,extrapolation,Acetate,Guangdong,train,sample234,19,15.65832907,16.589552013106555
2030,extrapolation,Acetate,Guangdong,train,sample50,2,19.72580406,19.157976172668004
2031,extrapolation,Acetate,Guangdong,train,sample49,2,24.84679066,22.74825114788363
2032,extrapolation,Acetate,Guangdong,train,sample340,8,15.30084467,17.39462443569715
2033,extrapolation,Acetate,Guangdong,train,sample173,3,39.04876247,31.534541886831466
2034,extrapolation,Acetate,Guangdong,train,sample217,13,24.02425479,20.173911013825133
2035,extrapolation,Acetate,Guangdong,train,sample188,5,9.663097181,13.320241948686771
2036,extrapolation,Acetate,Guangdong,train,sample295,1,13.62001579,14.441779054259106
2037,extrapolation,Acetate,Guangdong,train,sample171,3,32.23625077,26.475469594034017
2038,extrapolation,Acetate,Guangdong,train,sample248,25,14.55195495,16.831321410142515
2039,extrapolation,Acetate,Guangdong,train,sample397,31,16.69140833,15.764021697542784
2040,extrapolation,Acetate,Guangdong,train,sample355,13,15.27822304,15.75810157249019
2041,extrapolation,Acetate,Guangdong,train,sample187,5,19.99590757,18.690368313919862
2042,extrapolation,Acetate,Guangdong,train,sample216,13,14.03788356,15.830336052401003
2043,extrapolation,Acetate,Guangdong,train,sample46,2,22.54448084,21.720419342426798
2044,extrapolation,Acetate,Guangdong,train,sample77,10,20.82558616,20.344862425917782
2045,extrapolation,Acetate,Guangdong,train,sample294,1,10.42595445,13.15595433499101
2046,extrapolation,Acetate,Guangdong,train,sample48,2,19.14983255,19.212601488933043
2047,extrapolation,Acetate,Guangdong,train,sample130,31,20.42398697,18.004610701265022
2048,extrapolation,Acetate,Guangdong,train,sample85,13,11.69306023,12.681696025141107
2049,extrapolation,Acetate,Guangdong,train,sample115,25,8.540466251,10.251058014601842
2050,extrapolation,Acetate,Guangdong,train,sample220,13,16.04894579,16.066091982823
2051,extrapolation,Acetate,Guangdong,train,sample78,10,10.60016025,12.978807572848565
2052,extrapolation,Acetate,Guangdong,train,sample400,31,13.71700614,14.411679348034431
2053,extrapolation,Acetate,Guangdong,train,sample325,5,26.87123811,23.944035215726803
2054,extrapolation,Acetate,Guangdong,train,sample156,1,14.94481013,16.96530890942143
2055,extrapolation,Acetate,Guangdong,train,sample186,5,16.24623832,16.637884118552744
2056,extrapolation,Acetate,Guangdong,train,sample79,10,33.25644024,27.832890736577426
2057,extrapolation,Acetate,Guangdong,train,sample99,19,14.54726157,14.232159677179277
2058,extrapolation,Acetate,Guangdong,train,sample381,25,25.93236886,21.235666947123377
2059,extrapolation,Acetate,Guangdong,train,sample337,8,18.10666769,16.412691511358126
2060,extrapolation,Acetate,Guangdong,train,sample310,3,18.55502879,16.91591129194138
2061,extrapolation,Acetate,Guangdong,train,sample218,13,17.07292161,16.750084342207103
2062,extrapolation,Acetate,Guangdong,train,sample352,13,12.28428421,13.4450163238577
2063,extrapolation,Acetate,Guangdong,train,sample128,31,8.120739373,11.830444912723367
2064,extrapolation,Acetate,Guangdong,train,sample63,5,17.7367014,18.36295156712197
2065,extrapolation,Acetate,Guangdong,train,sample64,5,15.46261501,16.183520338894372
2066,extrapolation,Acetate,Guangdong,train,sample321,5,10.13818134,13.040002138658108
2067,extrapolation,Acetate,Guangdong,train,sample81,13,8.742147761,11.88492807825643
2068,extrapolation,Acetate,Guangdong,train,sample264,31,22.83638541,19.40371309122963
2069,extrapolation,Acetate,Guangdong,train,sample324,5,10.32813501,12.853116404783371
2070,extrapolation,Acetate,Guangdong,train,sample61,5,34.21815823,29.307232618665285
2071,extrapolation,Acetate,Guangdong,train,sample309,3,15.74001749,15.45141804096375
2072,extrapolation,Acetate,Guangdong,train,sample339,8,23.14334656,19.198056313865436
2073,extrapolation,Acetate,Guangdong,train,sample80,10,21.94218769,19.653708777074677
2074,extrapolation,Acetate,Guangdong,train,sample265,31,11.09942031,14.138580186678164
2075,extrapolation,Acetate,Guangdong,train,sample369,19,20.16950965,17.125933387124586
2076,extrapolation,Acetate,Guangdong,train,sample219,13,19.24264988,17.947350546388137
2077,extrapolation,Acetate,Guangdong,train,sample231,19,18.51233557,17.20770078306047
2078,extrapolation,Acetate,Guangdong,train,sample98,19,13.51020888,13.531171887470265
2079,extrapolation,Acetate,Guangdong,train,sample127,31,19.74850845,17.260238259674455
2080,extrapolation,Acetate,Guangdong,train,sample291,1,19.0853365,17.61939625321704
2081,extrapolation,Acetate,Guangdong,train,sample367,19,12.41786636,14.075596693295633
2082,extrapolation,Acetate,Guangdong,train,sample385,25,13.40507666,15.040381530147771
2083,extrapolation,Acetate,Guangdong,train,sample157,1,21.18045108,19.451121852412516
2084,extrapolation,Acetate,Guangdong,train,sample322,5,20.87640451,17.890289938011456
2085,extrapolation,Acetate,Guangdong,train,sample47,2,26.39183115,24.575569939627446
2086,extrapolation,Acetate,Guangdong,train,sample112,25,8.043746032,10.369674972131701
