,NCBIID,EC,Forward,Reverse
561,186831,1.3.8.6,6968.75,6968.75
562,186831,1.2.1.70,344457.1429,344457.1429
563,186831,6.1.1.17,1114440,1114440
564,186831,2.7.1.30,21.25923077,21.25923077
565,186831,3.4.11.2,2117.977778,2117.977778
566,186831,3.4.13.18,4.258726641,4.258726641
567,186831,6.3.5.2,40376.56904,40376.56904
568,186831,1.11.1.9,865.7342657,865.7342657
569,186831,3.5.4.3,20000,20000
570,186831,1.11.1.1,20689.65517,20689.65517
571,186831,1.1.1.35,162582.0106,7682000
572,186831,2.5.1.90,6771600,10260000
573,186831,2.7.1.1,312.1069182,312.1069182
574,186831,1.1.1.31,2165.562914,2165.562914
575,186831,4.3.1.3,314.9560117,314.9560117
576,186831,1.1.1.23,38297.76675,38297.76675
577,186831,3.1.3.15,655.6875,655.6875
578,186831,3.7.1.14,245669.2308,245669.2308
579,186831,2.5.1.61,160000,160000
580,186831,4.1.3.4,2876.106195,2876.106195
581,186831,2.7.1.49,670943.8202,670943.8202
582,186831,2.7.6.3,283788.2353,283788.2353
583,186831,1.1.1.3,46782.15223,46782.15223
584,186831,2.7.1.39,4890.10989,13484.84848
585,186831,2.3.1.46,5177.826087,6831.166348
586,186831,2.6.1.9,33828.81356,33828.81356
587,186831,2.4.2.8,5352.112676,5629.62963
588,186831,1.12.7.2,141.6299559,141.6299559
589,186831,1.1.1.41,1769.484375,3321.026393
590,186831,4.2.1.19,570,570
591,186831,4.1.1.48,181250,181250
592,186831,2.6.1.42,485.0142857,485.0142857
593,186831,1.1.1.18,1149.558824,1149.558824
594,186831,4.2.1.33,20151.25,20151.25
595,186831,2.7.7.38,1831.395349,1831.395349
596,186831,2.6.1.57,129,300
597,186831,4.4.1.5,79.83753501,79.83753501
598,186831,3.1.1.5,19.68503937,19.68503937
599,186831,5.4.3.2,1849.39759,1849.39759
600,186831,4.1.1.18,50595.2381,50595.2381
601,186831,1.1.2.3,1046.428571,623.4042553
602,186831,6.4.1.4,292334.8958,292334.8958
603,186831,2.3.1.85,220059880.2,3062500
604,186831,1.1.1.299,1176.024279,1176.024279
605,186831,4.6.1.12,9293.888889,9293.888889
606,186831,2.7.7.60,11486.76471,11486.76471
607,186831,2.5.1.6,484782.6087,78604159323
608,186831,1.5.1.20,17142.85714,17142.85714
609,186831,4.4.1.11,4058.554437,6278.839349
610,186831,2.1.1.13,5136986.301,5136986.301
611,186831,1.8.4.13,1609706.25,1609706.25
612,186831,4.2.1.18,480,738.4615385
613,186831,4.2.3.3,22673.5,1744.115385
614,186831,3.1.3.25,8888.888889,8888.888889
615,186831,5.1.99.1,132.0833333,132.0833333
616,186831,5.4.99.2,20612.75964,7235937.5
617,186831,1.2.1.27,137058.9744,137058.9744
618,186831,2.1.2.11,37399.74457,37471.52911
619,186831,3.2.2.16,2820,3407.5
620,186831,3.5.4.9,580.6792453,580.6792453
621,186831,1.5.1.5,248.0963855,248.0963855
622,186831,2.1.1.14,561666.6667,561666.6667
623,186831,5.4.99.16,1030.30303,3578.947368
624,186831,3.5.1.15,24662.16216,5148.09591
625,186831,2.7.1.23,8932.142857,8932.142857
626,186831,6.3.1.5,144910,144910
627,186831,6.3.5.1,33793.10345,61250
628,186831,2.7.4.6,58.5,124.9450975
629,186831,2.7.7.1,11224.72222,11224.72222
630,186831,2.4.2.12,2772350,2772350
631,186831,3.5.1.19,2148.676171,8490.945674
632,186831,2.4.2.21,22903.125,36645
633,186831,2.4.2.19,5283.5,5283.5
634,186831,3.1.3.5,4304.758065,4304.758065
635,186831,3.1.5.1,14.84575,14.84575
636,186831,1.1.1.38,1785.714286,1785.714286
637,186831,2.3.3.1,43612.75861,43612.75861
638,186831,2.3.1.54,11154.59883,21033.21033
639,186831,2.1.3.3,17.01812227,594.9847328
640,186831,4.1.1.23,2882.562278,2882.562278
641,186831,1.2.7.3,3719.764706,3719.764706
642,186831,3.5.2.9,1589743.59,1589743.59
643,186831,4.1.1.17,12245.7971,938844.4444
644,186831,2.6.1.13,11627.90698,11627.90698
645,186831,2.4.2.10,32142.14876,69450
646,186831,1.5.1.2,592.9166667,837.0588235
647,186831,6.2.1.30,2550,2550
648,186831,6.3.2.1,21022.66667,21022.66667
649,186831,2.7.8.13,6661.312504,1544652.174
650,186831,1.2.4.1,65345.6044,65345.6044
651,186831,2.3.1.12,560242.997,560242.997
652,186831,4.1.1.32,10154.28571,10154.28571
653,186831,2.7.7.14,38281.73913,38281.73913
654,186831,5.4.2.10,3432144.587,9204.1357
655,186831,1.1.1.95,322.0174588,322.0174588
656,186831,5.4.2.1,20,20
657,186831,5.4.2.2,341.8421053,521.686747
658,186831,3.1.3.27,1208.333333,1208.333333
659,186831,2.7.4.7,458800,409904.2757
660,186831,2.7.1.33,15787.8453,31751.11111
661,186831,1.2.7.1,2706.766917,2706.766917
662,186831,3.6.1.25,904.7619048,904.7619048
663,186831,4.2.1.24,9870.559006,9870.559006
664,186831,4.1.1.36,52125.60002,52125.60002
665,186831,4.1.1.49,5997.931748,3662.77234
666,186831,2.7.9.1,7844.8,1474.586466
667,186831,1.3.1.12,4658.212291,4658.212291
668,186831,1.3.1.13,4173.366667,4173.366667
669,186831,5.3.1.24,7376.470588,7376.470588
670,186831,6.3.5.3,2828360,2828360
671,186831,5.3.1.16,50783.80952,50783.80952
672,186831,5.1.1.4,2826.855124,16129.03226
673,186831,2.7.6.1,193181.8182,3136.531365
674,186831,2.5.1.19,1393.930818,1393.930818
675,186831,2.6.1.52,16465.86345,16465.86345
676,186831,3.1.3.3,293530,293530
677,186831,2.3.1.8,41444.08602,41444.08602
678,186831,2.7.1.35,204081.6327,204081.6327
679,186831,2.7.1.40,99.5951417,99.5951417
680,186831,2.7.1.26,48857.14286,62181.81818
681,186831,2.5.1.9,38958.33333,38958.33333
682,186831,4.4.1.21,610827.5862,600474.5763
683,186831,1.17.4.2,5241379.31,4457478.006
684,186831,5.1.3.1,48.45306122,48.45306122
685,186831,5.3.1.6,142.2694444,142.2694444
686,186831,1.1.1.14,16926.70807,17357.96178
687,186831,2.7.9.3,8156034.483,8156034.483
688,186831,2.3.1.30,64622.54902,64622.54902
689,186831,4.3.1.18,45313.48315,45313.48315
690,186831,1.1.1.25,350.2701149,384.2812106
691,186831,2.7.1.71,357.3365385,357.3365385
692,186831,2.5.1.16,6351615.385,6351615.385
693,186831,2.6.1.51,359.0163934,334.351145
694,186831,6.2.1.5,13721.34615,21621.51515
695,186831,1.8.1.2,691.8604651,196.6942149
696,186831,2.2.1.2,1066.659292,1052.68559
697,186831,4.2.1.46,82.03814831,82.03814831
698,186831,2.7.8.12,411205.0691,411205.0691
699,186831,1.11.1.7,738.6029412,738.6029412
700,186831,1.1.1.103,1301.689498,1301.689498
701,186831,4.3.1.19,11961.83652,6162.455565
702,186831,2.2.1.1,3755.319149,2401.360544
703,186831,2.7.1.21,50486.36364,23139.58333
704,186831,2.7.6.2,1071428.571,1071428.571
705,186831,2.1.1.45,178439.0244,914500
706,186831,3.5.99.2,6594594.595,6594594.595
707,186831,5.3.1.1,4.262444865,4.262444865
708,186831,1.8.1.9,2614.655177,2872.159091
709,186831,4.2.1.20,3790.468986,2407.976934
710,186831,2.3.1.191,11960.33333,7322.653061
711,186831,3.2.1.183,10000,10000
712,186831,2.7.7.23,16968.42105,16968.42105
713,186831,2.4.1.227,63333.33333,60946.27105
714,186831,6.3.2.9,156610,156610
715,186831,3.6.1.27,3333.333333,625
716,186831,2.5.1.31,257333.3333,191721.8543
717,186831,5.1.3.2,275.1356025,275.1356025
718,186831,1.1.1.22,267647.0588,227500
719,186831,3.6.1.17,465571.4286,465571.4286
720,186831,4.2.1.75,6956.521739,6956.521739
721,186831,2.4.2.9,3973.137255,13508666.67
722,186831,5.3.1.5,69530.13699,130146.1538
723,186831,2.7.1.17,1100.048077,2200.096154
724,186831,4.2.1.70,8353333.333,8353333.333
725,186831,2.7.1.113,14998.13665,14998.13665
726,186831,5.4.2.7,4314.705882,4314.705882
727,186831,6.3.2.5,15243.96552,15243.96552
728,186831,3.5.4.15,25670.27952,38071.06599
729,49894,4.2.1.28,453.125,453.125
730,49894,1.1.1.86,212765957.4,2999727.298
731,49894,2.3.1.180,15546.21849,15546.21849
732,49894,4.2.1.59,1093708,1093708
733,49894,2.3.3.13,38739.16084,4261.307692
734,49894,2.3.1.41,1214545.455,1214545.455
735,49894,3.1.3.1,399.0567951,633.2671674
736,49894,3.1.3.2,1555.555556,1555.555556
737,49894,4.1.1.21,264.5461538,223.3181818
738,49894,2.3.1.101,13.17689531,13.17689531
739,49894,2.3.2.2,111293.6937,111293.6937
740,49894,5.3.1.13,559.3869732,840.0460299
741,49894,6.2.1.20,4449437.5,4449437.5
742,49894,2.8.3.8,189.0551724,189.0551724
743,49894,2.3.1.9,0.008305,0.008305
744,49894,2.3.1.16,29945.71429,5175.802469
745,49894,2.7.1.156,89457.01357,89457.01357
746,49894,2.7.8.33,27772.5,27772.5
747,49894,2.7.2.8,3962.616822,3962.616822
748,49894,2.3.1.1,11807.50469,11807.50469
749,49894,2.2.1.6,7894.736842,6908.462867
750,49894,2.7.2.1,76.62831858,23.30820996
751,49894,2.5.1.56,10276.8407,10276.8407
752,49894,1.3.8.4,18143.45992,107500
753,49894,1.3.8.1,68856.87574,68856.87574
754,49894,2.3.1.38,3136363.638,3179.723499
755,49894,3.5.1.14,1153.605898,1153.605898
756,49894,3.5.1.16,19.25925926,32.5
757,49894,2.6.1.11,36852.32068,36852.32068
758,49894,2.7.8.7,9642.857143,147540.9836
759,49894,3.6.1.7,111.9565217,111.9565217
760,49894,2.7.4.3,93.84615385,93.84615385
761,49894,4.1.1.50,14785,14785
762,49894,4.3.2.2,783613.4454,797008.547
763,49894,6.3.4.4,85790.88472,104347.8261
764,49894,3.5.3.11,1739130.435,1739130.435
765,49894,3.3.1.1,236052.6316,236052.6316
766,49894,6.3.2.4,4437.837838,5331.168831
767,49894,3.4.11.23,417.918552,417.918552
768,49894,1.4.1.1,1015.348288,21.90524707
769,49894,5.1.1.1,608.8064562,608.8064562
770,49894,4.1.1.97,148.5819672,148.5819672
771,49894,3.5.1.54,8027.030303,8027.030303
772,49894,2.6.1.62,167265.0177,260804.4077
773,49894,3.5.1.4,6013.87818,5840.509173
774,49894,3.4.11.1,271.3164666,271.3164666
775,49894,4.1.3.27,22390,22390
776,49894,3.5.3.6,5528095.238,5159555.556
777,49894,4.3.2.1,2267.6082,2267.6082
778,49894,1.2.1.11,253.09375,253.09375
779,49894,6.3.5.4,58293.95349,62045.54455
780,49894,4.1.1.11,24561.40351,24561.40351
781,49894,2.1.3.2,1564.48203,1564.48203
782,49894,4.3.1.1,10398.32926,3741.568915
783,49894,2.6.1.1,2048.499184,187.4139964
784,49894,2.4.2.17,36000,36000
785,49894,6.3.4.15,123859.6491,130740.7407
786,49894,3.1.3.7,19310.34483,19310.34483
787,49894,2.5.1.17,666666.6667,857142.8571
788,49894,6.3.5.5,89733.8403,786666.6667
789,49894,5.4.99.5,224156.8627,224156.8627
790,49894,4.2.3.5,5036144.578,5036144.578
791,49894,1.3.3.3,17600000,17600000
792,49894,3.5.4.1,923.9979178,1429.146538
793,49894,6.3.4.2,8740.57971,11598.07692
794,49894,4.4.1.1,7826.274745,54360
795,49894,2.5.1.47,59.31212382,47.053206
796,49894,2.7.1.213,121.1912351,134.5973451
797,49894,2.7.4.14,184.7196653,53.83902439
798,49894,2.7.1.48,3849430.894,3849430.894
799,49894,4.1.1.20,1328.881818,1328.881818
800,49894,5.1.1.7,450.3311258,450.3311258
801,49894,2.7.7.41,28811.65919,28811.65919
802,49894,3.5.4.13,17136.29032,17136.29032
803,49894,4.1.2.14,161.6322702,161.6322702
804,49894,4.2.1.9,148555,148555
805,49894,4.3.3.7,387.0967742,5549.132948
806,49894,1.3.5.2,7204.301075,7204.301075
807,49894,3.5.2.3,3360.869565,3360.869565
808,49894,2.5.1.15,284183.4862,313363.6823
809,49894,4.2.3.4,4480.432432,4480.432432
810,49894,4.2.1.10,331.6015985,331.6015985
811,49894,2.5.1.1,89818.18182,988000
812,49894,1.1.1.169,2257.866667,2257.866667
813,49894,4.1.2.4,676.5121951,144088.3117
814,49894,2.4.2.1,3204.985533,43636.36364
815,49894,1.1.1.267,1172.648649,1172.648649
816,49894,1.2.1.72,9933.2,9933.2
817,49894,4.2.1.17,290.885632,290.885632
818,49894,4.2.1.11,891.8406072,3038.138332
819,49894,6.2.1.3,4000000,4000000
820,49894,4.1.2.13,25124.8366,25124.8366
821,49894,3.1.3.11,1517.375,3773.782383
822,49894,3.5.3.8,419.45,419.45
823,49894,1.12.1.2,356.6878981,391.6083916
824,49894,2.7.7.2,443223.8806,494933333.3
825,49894,3.5.1.49,840.1976936,840.1976936
826,49894,6.3.2.17,34594.59459,34594.59459
827,49894,4.2.1.2,920.7416667,998.6352133
828,49894,2.3.1.157,46.88995215,52.80172414
829,49894,2.3.1.15,4520090.909,4865068.493
830,49894,3.5.99.6,1927.083333,1822.660099
831,49894,5.3.1.9,31.61290323,31.61290323
832,49894,2.7.7.9,924.992785,1631.094148
833,49894,1.2.1.12,552577.7778,504040.5405
834,49894,2.1.2.2,1595.945946,1595.945946
835,49894,1.4.4.2,10205.47945,10205.47945
836,49894,2.1.2.10,4223.300971,4223.300971
837,49894,1.8.1.4,500.1282684,666.9473684
838,49894,2.6.1.16,44159.35484,6977.268094
839,49894,2.1.2.1,58125,29062.5
840,49894,2.7.4.8,112.2583732,112.2583732
841,49894,2.4.1.1,19794.63415,19794.63415
842,49894,2.7.7.27,1778.846154,1778.846154
843,49894,6.3.1.2,2074.08,2074.08
844,49894,1.4.1.4,1420.497076,1420.497076
845,49894,1.4.1.13,5971.479501,9153.005464
846,49894,5.1.1.3,5955957.447,756567.5676
847,49894,6.1.1.17,70936.25,70936.25
848,49894,1.1.1.6,1051.056338,2313.953488
849,49894,1.1.1.79,258.5489766,258.5489766
850,49894,1.1.1.81,839.1340451,839.1340451
851,49894,2.7.1.30,21.25923077,21.25923077
852,49894,3.4.11.2,989.010989,989.010989
853,49894,3.4.13.18,4.258726641,4.258726641
854,49894,6.3.5.2,7334.875,7334.875
855,49894,3.5.4.25,308411.215,308411.215
856,49894,4.2.1.1,0.05200625,0.05200625
857,49894,2.7.1.1,312.1069182,312.1069182
858,49894,1.1.1.31,4094.089623,769.01566
859,49894,4.3.1.3,314.9560117,314.9560117
860,49894,1.1.1.23,23654.12371,13905.75758
861,49894,3.1.3.15,14.11560284,14.11560284
862,49894,4.1.3.4,2876.106195,2876.106195
863,49894,2.7.1.49,74418.60465,81012.65823
864,49894,2.7.6.3,283788.2353,283788.2353
865,49894,1.1.1.3,46782.15223,46782.15223
866,49894,2.3.1.31,793.4782609,2354.83871
867,49894,2.7.1.39,4890.10989,13484.84848
868,49894,2.6.1.9,906876.9238,906876.9238
869,49894,1.17.1.4,83.08191126,83.08191126
870,49894,2.4.2.8,5352.112676,5629.62963
871,49894,1.12.99.6,1242.236025,1242.236025
872,49894,1.1.1.42,9740.106383,108737.5297
873,49894,4.2.1.19,570,570
874,49894,4.1.1.48,2792.792793,2792.792793
875,49894,1.1.1.205,13493.9759,13493.9759
876,49894,5.3.3.2,113717.4381,113717.4381
877,49894,1.1.1.85,1141.73913,1141.73913
878,49894,4.2.1.33,20151.25,20151.25
879,49894,2.7.7.38,2860.315789,2860.315789
880,49894,3.1.3.45,48519.35081,48519.35081
881,49894,2.5.1.55,20023.56902,20023.56902
882,49894,2.6.1.57,129,300
883,49894,1.2.4.1,766125,766125
884,49894,1.4.1.23,2279.151943,754.8273844
885,49894,3.2.1.20,58823.52941,131578.9474
886,49894,5.3.1.8,710526.3158,710526.3158
887,49894,6.4.1.4,292334.8958,292334.8958
888,49894,4.1.3.30,581.8181818,688.172043
889,49894,2.3.1.85,220059880.2,3062500
890,49894,1.1.1.299,1176.024279,1176.024279
891,49894,2.7.7.60,4814.579439,3844.477612
892,49894,2.5.1.6,484782.6087,78604159323
893,49894,1.5.1.20,17142.85714,17142.85714
894,49894,2.1.1.13,5136986.301,5136986.301
895,49894,4.2.3.3,30141.84397,30141.84397
896,49894,4.1.1.9,1815789.474,1815789.474
897,49894,5.1.99.1,132.0833333,132.0833333
898,49894,1.2.1.27,137058.9744,137058.9744
899,49894,4.2.1.8,51243.42857,51243.42857
900,49894,2.1.2.11,37399.74457,37471.52911
901,49894,3.5.4.9,580.6792453,580.6792453
902,49894,5.4.99.16,1994.545455,1994.545455
903,49894,2.7.1.23,1946.033654,1946.033654
904,49894,6.3.1.5,144910,144910
905,49894,6.3.5.1,210781.5771,210781.5771
906,49894,2.7.4.6,986.8421053,986.8421053
907,49894,2.7.7.1,11224.72222,11224.72222
908,49894,2.4.2.21,2615.214286,2615.214286
909,49894,3.1.3.5,5826.893354,3831.300813
910,49894,3.1.5.1,14.84575,14.84575
911,49894,1.1.1.38,1785.714286,1785.714286
912,49894,2.3.1.54,11154.59883,21033.21033
913,49894,2.8.3.5,2185.338866,90.30119449
914,49894,4.1.1.23,2882.562278,2882.562278
915,49894,1.2.7.3,3719.764706,3719.764706
916,49894,2.4.2.10,11781,47124
917,49894,1.5.1.2,592.9166667,837.0588235
918,49894,6.3.2.1,46428.57143,46428.57143
919,49894,2.7.8.13,6661.312504,1544652.174
920,49894,2.3.1.12,560242.997,560242.997
921,49894,2.7.1.11,7738.095238,768.8172043
922,49894,5.4.2.10,3432144.587,9204.1357
923,49894,1.1.1.95,188341.8182,246638.0952
924,49894,2.7.2.3,80.241,80.241
925,49894,3.1.3.18,291.3776596,291.3776596
926,49894,5.4.2.1,548.2156863,548.2156863
927,49894,3.1.3.27,1208.333333,1208.333333
928,49894,2.7.4.7,458800,409904.2757
929,49894,2.7.1.33,32850.67873,36666.66667
930,49894,1.2.7.1,2706.766917,2706.766917
931,49894,4.1.1.36,52125.60002,52125.60002
932,49894,4.1.1.49,89019.40299,89019.40299
933,49894,2.7.9.1,7844.8,1474.586466
934,49894,1.3.1.12,15840.90909,15840.90909
935,49894,1.3.1.13,4173.366667,4173.366667
936,49894,4.2.1.51,2589.845017,2589.845017
937,49894,2.7.9.2,269.6551724,32857.14286
938,49894,5.3.1.24,1189.873418,1189.873418
939,49894,6.3.5.3,2828360,2828360
940,49894,5.3.1.16,2854.166667,2854.166667
941,49894,2.7.6.1,193181.8182,3136.531365
942,49894,2.5.1.19,1850.381679,17314.28571
943,49894,2.6.1.52,22733.14286,78005.88235
944,49894,2.3.1.8,41444.08602,41444.08602
945,49894,2.7.1.40,99.5951417,99.5951417
946,49894,2.7.1.26,33043.94619,33043.94619
947,49894,2.5.1.9,8403361.345,522388.0597
948,49894,1.17.4.2,5241379.31,4457478.006
949,49894,5.1.3.1,141.1297297,141.1297297
950,49894,5.3.1.6,865.3846154,865.3846154
951,49894,2.7.9.3,8156034.483,8156034.483
952,49894,2.3.1.30,156.7096019,60.83181818
953,49894,1.1.1.25,756.8877551,682.853855
954,49894,2.7.1.71,541.6,541.6
955,49894,2.5.1.16,239553.5714,239553.5714
956,49894,2.2.1.2,5600,16279.06977
957,49894,5.1.3.13,231578.9474,231578.9474
958,49894,1.1.1.133,1124.137931,1124.137931
959,49894,4.2.1.46,2689655.172,2689655.172
960,49894,2.7.1.130,7943913.043,2041452.514
961,49894,1.11.1.7,7865.940594,7865.940594
962,49894,1.1.1.103,1037.037037,1037.037037
963,49894,4.3.1.19,43.36033951,43.36033951
964,49894,2.2.1.1,0.17804878,0.17804878
965,49894,2.7.1.145,2007142.857,1405000
966,49894,2.7.1.21,10870.52632,45393.40659
967,49894,2.7.6.2,1071428.571,1071428.571
968,49894,3.5.99.2,6594594.595,6594594.595
969,49894,1.8.1.9,4986.569343,4986.569343
970,49894,3.1.3.12,4961.888112,4961.888112
971,49894,2.4.1.15,9908.256881,10485.43689
972,49894,4.2.1.20,9648.260382,41329.80769
973,49894,2.3.1.191,11960.33333,7322.653061
974,49894,5.1.3.14,561808.5106,561808.5106
975,49894,3.2.1.183,10000,10000
976,49894,5.1.3.7,1.778568253,2168.02168
977,49894,2.3.1.129,2950.152594,2950.152594
978,49894,2.5.1.7,42380.95238,42380.95238
979,49894,2.7.7.23,146.1111111,890.5191874
980,49894,2.4.1.227,63333.33333,60946.27105
981,49894,6.3.2.9,156610,156610
982,49894,6.3.2.8,3524.590164,3524.590164
983,49894,3.6.1.27,3333.333333,625
984,49894,2.5.1.31,9090909.091,166666.6667
985,49894,5.1.3.2,4284.949116,161.2903226
986,49894,1.1.1.22,94830.50847,94830.50847
987,49894,3.5.1.108,178947.3684,178947.3684
988,49894,2.4.2.9,16387.63636,1846210.569
989,49894,4.2.1.70,8353333.333,8353333.333
990,49894,4.3.1.17,106.0306122,106.0306122
991,49894,5.4.2.7,359.5428096,359.5428096
992,49894,6.3.2.5,48452.55199,48544.31818
993,222,3.5.4.22,40900,40900
994,222,1.1.1.86,212765957.4,2999727.298
995,222,3.1.4.16,13829.46429,13829.46429
996,222,1.2.1.3,2176.591376,2176.591376
997,222,5.3.3.4,34.16252073,34.16252073
998,222,5.3.2.6,123.1075697,123.1075697
999,222,2.3.1.180,15546.21849,15546.21849
1000,222,1.3.8.1,68856.87574,68856.87574
1001,222,4.2.1.59,1093708,1093708
1002,222,1.13.11.6,910363.6364,910363.6364
1003,222,4.1.1.28,28580,28580
1004,222,1.2.4.4,71142.85718,71142.85718
1005,222,2.3.3.13,38739.16084,4261.307692
1006,222,1.1.1.100,105.9036145,105.9036145
1007,222,2.3.1.41,1214545.455,1214545.455
1008,222,2.3.1.174,5341.148938,5341.148938
1009,222,5.1.1.8,6515.178571,6515.178571
1010,222,3.1.3.1,399.0567951,633.2671674
1011,222,3.1.3.2,1555.555556,1555.555556
1012,222,4.1.1.21,264.5461538,223.3181818
1013,222,2.3.2.2,111293.6937,111293.6937
1014,222,5.3.1.13,559.3869732,840.0460299
1015,222,6.2.1.16,11237.48056,11237.48056
1016,222,6.2.1.20,4449437.5,4449437.5
1017,222,2.6.1.19,64645714.29,238168421.1
1018,222,2.3.1.9,0.008305,0.008305
1019,222,2.3.1.16,29945.71429,5175.802469
1020,222,2.7.1.156,89457.01357,89457.01357
1021,222,6.2.1.13,902.2573529,507.053719
1022,222,2.7.8.33,27772.5,27772.5
1023,222,2.7.2.8,1031.518625,1031.518625
1024,222,2.3.1.1,11807.50469,11807.50469
1025,222,2.2.1.6,7894.736842,6908.462867
1026,222,2.7.2.1,376.4445955,139.8800126
1027,222,1.3.8.7,12394.05762,5641.666667
1028,222,1.3.8.8,102994.012,102994.012
1029,222,1.3.8.4,18143.45992,107500
1030,222,2.3.1.38,3136363.638,3179.723499
1031,222,3.5.1.14,1153.605898,1153.605898
1032,222,3.5.1.16,19.25925926,32.5
1033,222,2.6.1.11,36852.32068,36852.32068
1034,222,2.7.8.7,18470,100653.951
1035,222,6.2.1.17,39639.42857,39639.42857
1036,222,3.6.1.7,111.9565217,111.9565217
1037,222,3.5.4.4,3816.284916,3816.284916
1038,222,2.6.1.85,61409638.55,61409638.55
1039,222,2.7.4.3,93.84615385,93.84615385
1040,222,4.1.1.50,14785,14785
1041,222,4.6.1.1,65.59766764,65.59766764
1042,222,3.2.2.8,2337662.338,2823.529412
1043,222,2.4.2.7,4287.245445,4287.245445
1044,222,4.3.2.2,783613.4454,797008.547
1045,222,6.3.4.4,85790.88472,104347.8261
1046,222,2.6.1.37,19137.46631,7634.408602
1047,222,3.5.3.12,15238.09524,15238.09524
1048,222,3.5.3.11,1739130.435,1739130.435
1049,222,3.3.1.1,236052.6316,236052.6316
1050,222,3.2.2.9,161904761.9,161904761.9
1051,222,1.8.1.4,666.9473684,500.1282684
1052,222,6.3.2.4,4437.837838,5331.168831
1053,222,3.4.11.23,417.918552,417.918552
1054,222,5.1.1.1,853.7845052,6907.780984
1055,222,2.6.1.21,496.146789,496.146789
1056,222,3.5.3.9,675.8461538,675.8461538
1057,222,3.5.2.5,1144.661539,1144.661539
1058,222,3.5.1.54,3516.868132,3516.868132
